3,0.6363636363636364,-0.5231866825208086,0.2727272727272727,0.5625,1,0,0.1956521739130435,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> The United Nations' envoy on Ebola(c) David Nabarro(c) earlier this week criticised airlines who have scrapped flights to Ebola-hit countries(c) saying the growing isolation ""makes it difficult for the UN to do its work"". </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.3090909090909091,-0.5208085612366231,0.2727272727272727,0.5625,1,0,0.21621621621621623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Brussels Airlines normally runs four flights a week to Liberia and Sierra Leone and three to Guinea(c) but has also cancelled several services since Saturday due to the closure of the Senegalese border. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,-0.5272727272727272,-0.5184304399524375,0.2727272727272727,0.5625,1,0,0.07142857142857142,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> The carrier said it would decide on its future schedule this weekend. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.12727272727272726,-0.5136741973840666,0.2727272727272727,0.5625,1,0,0.21875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Only Royal Air Morocco has vowed to stick to its normal flight schedule - once a day to Conakry and every other day on average to Monrovia and Freetown. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.2,-0.5089179548156956,0.2727272727272727,0.5625,1,0.11764705882352941,0.058823529411764705,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> UN officials have pledged to step up efforts against the lethal tropical virus(c) which has infected more than 2(c)600 and killed 1(c)427 since the start of the year. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.8909090909090909,-0.5065398335315101,0.2727272727272727,0.5625,1,0.05660377358490566,0.1509433962264151,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> starthyper Liberia endhyper has been worst hit(c) with 624 deaths recorded. starthyper Guinea endhyper(c) where the outbreak was first detected(c) has reported 406 deaths(c) starthyper Sierra Leone endhyper has 392 and Nigeria five(c) according to the World Health Organisation. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,-0.23636363636363636,-0.5017835909631391,0.2727272727272727,0.5625,1,0,0.13636363636363635,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> It subsequently confirmed two Ebola cases(c) but said they were unrelated to the epidemic currently ravaging west Africa. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.16363636363636364,-0.4994054696789536,0.2727272727272727,0.5625,1,0,0.2727272727272727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Mr Nabarro(c) who has already visited Liberia(c) Sierra Leone and Guinea as part of a tour of Ebola-hit nations(c) arrived in Nigeria on Wednesday. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.16363636363636364,-0.49702734839476814,0.2727272727272727,0.5625,1,0,0.06060606060606061,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> Nigeria's health minister warned against complacency in the country's fight against Ebola(c) despite only one patient remaining in hospital isolation with the virus after seven patients recovered. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.34545454545454546,-0.4946492271105826,0.2727272727272727,0.5625,1,0,0.07894736842105263,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> ""Nigeria has been successful at containment. But have we eliminated the disease? No(c)"" he told reporters(c) likening the situation to trapping a wild animal in a cage. </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
